"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"MORF_UBE2I","MORF_UBE2I","MORF_UBE2I","139/5016","238/10013",0.0056420999471617,0.038893492258713,0.0303767935032692,"11313/5725/11171/2665/55854/26986/6160/5250/3320/51668/7514/6193/8668/10075/51433/55573/23511/3326/4670/8664/2079/5230/5935/1445/1936/6625/2091/1155/11100/6223/6142/54555/94239/4521/9275/10952/6143/1982/10094/8683/6428/6206/10902/4691/27013/9167/6146/6230/29855/10657/6144/3181/10376/23326/7913/10054/1350/25983/51690/25814/7317/5901/7818/3939/9698/3178/10574/5695/10541/6194/3184/6205/3068/65005/10899/805/6233/23020/113419/6189/4841/27316/6129/54107/10480/84364/7316/5018/6156/1974/7307/1173/6427/6746/6133/7534/3251/4218/6137/293/3094/6201/2783/1072/1964/10594/9092/6181/7284/27335/1537/4869/5430/6635/9798/9802/71/6612/9146/7332/4673/5757/9045/2547/5094/7919/4736/22887/7150/6046/7917/4676/3150/10921/4722/1192/11331/26065/5691",139
"MORF_FEN1","MORF_FEN1","MORF_FEN1","43/5016","65/10013",0.00637983702541518,0.0433194238777864,0.033833557168457,"3052/5982/7374/11332/10598/4522/2935/6742/8662/2305/4172/3313/1981/5496/3336/11130/5690/8520/6627/5111/891/1019/9700/6426/4236/6647/55651/9184/518/79053/3015/4176/9768/6240/2237/3308/54205/5781/3838/8449/23234/7416/10432",43
"GCM_DEAF1","GCM_DEAF1","GCM_DEAF1","21/5016","28/10013",0.00638716832442986,0.0433194238777864,0.033833557168457,"55810/23291/3093/23259/23142/9693/26268/55754/51552/29979/9908/23162/57720/387509/79982/203259/7532/10522/29978/25829/652276",21
"MODULE_257","MODULE_257","MODULE_257","94/5016","156/10013",0.00648475547707811,0.0436294348497815,0.0340756835174462,"6542/9091/3423/2137/29927/10347/10362/23250/57662/6626/55728/58476/22839/6932/2195/334/790/23645/51593/27327/9647/10521/11252/9894/5611/4324/7249/9810/80381/6625/8178/3614/3984/4669/10938/2004/8078/6242/4209/1889/1509/2733/112752/23397/3208/4035/79586/11135/6397/4245/10948/4595/2799/84804/56262/4926/7090/207/10733/6574/8994/93627/23262/56904/8525/10618/23648/6497/6464/10629/4041/3636/80019/7551/23339/8085/10036/5871/2873/22883/156/6777/10594/10897/29882/64787/79077/55343/25987/754/6311/54978/81669/10432",94
"MORF_TPT1","MORF_TPT1","MORF_TPT1","64/5016","102/10013",0.00657990585557942,0.0436421233560565,0.0340855935592706,"6224/11313/26986/6160/60/6193/6175/4637/6122/5230/5935/6217/6223/6142/6143/1982/6206/1933/6146/6230/6144/10376/1350/3727/7178/6194/6176/6205/23521/6202/6233/6161/6189/6134/6129/6188/7316/6156/1915/1974/6132/6159/6133/6208/567/6137/293/6203/6201/1072/6124/6138/6181/6232/4869/71/6228/5757/5094/6136/6147/4736/6235/6222",64
"MORF_FANCG","MORF_FANCG","MORF_FANCG","100/5016","167/10013",0.00659042766494552,0.0436421233560565,0.0340855935592706,"5048/2137/1663/5981/7175/2155/6433/6873/8621/11186/3340/9187/285527/284403/2932/546/51593/7023/23511/4650/23759/29775/1457/26048/7264/23484/3191/10226/4355/9600/2967/23276/84759/1796/9927/6513/6118/4801/221443/9088/4245/26284/8546/1837/11137/1763/22872/22893/5371/6524/473/8751/2590/80852/1238/3363/4288/256364/22982/3140/22976/995/8703/11243/10898/2232/124801/6755/899/23248/4487/9790/9640/5245/8085/3660/23214/1107/4798/596/4580/1479/80205/25970/5430/51741/55922/80317/8861/23137/1616/10554/8859/23636/2189/8629/23354/8517/11165/7703",100
"GNF2_TYK2","GNF2_TYK2","GNF2_TYK2","24/5016","33/10013",0.0068958654083534,0.045307990690822,0.0353866777533925,"2665/393/10914/55573/2000/11151/1655/4126/397/55233/9208/51317/3936/10097/663/9960/1105/83440/6778/79415/5062/2870/5699/1654",24
"MORF_CCNI","MORF_CCNI","MORF_CCNI","56/5016","88/10013",0.00701085575977884,0.0457064317362326,0.0356978702089106,"1975/9948/5250/11176/2782/51433/10961/8664/3646/11100/54555/8887/1982/10094/8683/6206/8724/6146/3065/10983/10657/6144/23326/3178/10541/6194/3184/3068/65005/10899/6233/4841/6129/114908/6156/1974/7307/6427/7534/4218/3094/26156/2783/10594/8665/7351/6181/4869/9802/4673/9045/5094/4736/6046/10921/26065",56
"MORF_BMI1","MORF_BMI1","MORF_BMI1","52/5016","81/10013",0.00714081548040422,0.0461955832232304,0.0360799097957266,"5981/23200/2782/7419/200081/790/9097/6901/1445/3191/8882/9600/23527/10575/1820/829/6118/10285/27230/1031/23019/23550/2962/23039/1736/6451/4245/1729/4076/10238/3184/2098/2958/10939/8525/8501/64210/8703/6184/9318/11273/3635/7690/10594/10425/5430/6917/9883/2870/6721/7407/11165",52
"GCM_IL6ST","GCM_IL6ST","GCM_IL6ST","37/5016","55/10013",0.00737624015694829,0.0467649196370865,0.0365245758226947,"55830/9448/23291/1739/56650/23259/1399/9371/9110/23788/55754/55914/57142/10314/9486/50999/84886/57580/57403/55207/1783/5962/85465/51228/113419/4651/6867/51125/84340/203259/23300/113201/25970/64853/200734/9867/84129",37
"MODULE_277","MODULE_277","MODULE_277","37/5016","55/10013",0.00737624015694829,0.0467649196370865,0.0365245758226947,"4800/6873/23471/51512/2060/5594/57534/80152/50615/23080/8939/57532/4090/1452/1810/56912/51247/51193/80008/23326/22/26057/55681/9908/29761/6566/125950/51727/55656/26130/65991/10116/5062/85236/26046/23137/4157",37
"MODULE_36","MODULE_36","MODULE_36","97/5016","162/10013",0.00739564127435494,0.0467649196370865,0.0365245758226947,"4800/8842/1951/10903/8439/9099/175/2581/493/23013/2289/6732/6634/25776/5494/4318/22981/10732/8760/9663/55565/80777/4927/867/2965/81566/1027/6428/1871/55856/900/5144/515/1486/5955/23469/7347/23240/55905/5469/5326/8520/10776/7011/9070/10401/5111/842/22880/4212/3775/9654/10154/9649/7746/102/8412/580/11001/10499/4152/1382/81611/1060/3176/51351/9320/528/6782/1836/6103/875/83941/10466/5828/5001/382/25820/6240/9726/5653/7324/5394/27235/10159/22906/18/5627/10623/1612/9747/11177/9652/7247/2119/10137/8790",97
"MORF_HAT1","MORF_HAT1","MORF_HAT1","104/5016","175/10013",0.00774477755106378,0.0486071486600346,0.037963402921161,"3052/4190/26009/8574/3796/8243/9733/7374/6626/9689/7514/1738/4436/4670/10598/4522/2935/26121/6742/7965/9126/708/4717/8683/81688/3313/11222/1981/5496/57142/3336/7341/829/9887/23215/5887/10434/10987/10657/3181/11130/7913/5690/8520/23039/47/6627/6117/5111/891/9700/6426/5695/3184/9908/4236/1213/10939/6647/65005/9898/23020/10146/4841/27316/54107/8872/3192/9868/9184/518/79053/7307/4116/7398/5984/3015/5885/7417/10935/9768/6240/4723/2237/699/7324/3308/27258/54205/1964/2787/7334/4729/7284/5781/6635/3838/7332/9883/57819/28973/23234/7416/4722",104
