"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN","GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN","GSE17721_PAM3CSK4_VS_CPG_16H_BMDC_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"23386/6301/84062/25875/2155/81671/10644/6624/7161/51290/5829/3476/170961/151887/10044/23481/55671/57820/128866/9663/1445/8797/4233/2617/7965/10551/8030/28964/10019/80006/27230/64786/9367/57169/6631/8894/5447/3872/140700/9473/6249/6535/4772/94240/5025/10906/83605/219/7020/347733/10068/51138/51458/83540/84895/2059/133746/389/25921/26053/6781/23400/2539/4000/1173/51246/23462/3636/123036/119504/23339/558/3575/10815/367/59339/112464/64979/5394/5936/11145/84002/79751/56975/9582/1104/81532/754/128239/377677/10933/22821/84307/375790/307/29950/55315/3221/140606/830/9937/5699/56953/81669/3106/192111",106
"GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_UP","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_UP","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"54467/57514/25897/822/56474/2581/57560/8514/3028/54475/10644/5362/5019/51701/54498/7597/79603/117584/6789/5230/3783/23370/56917/26959/3614/9267/374/51809/51274/9750/60468/51696/2979/7433/114883/8609/4329/51019/8743/51193/4952/79828/2181/116151/83786/5880/23180/10207/28992/51280/27345/1368/83605/9411/57559/122830/9960/6187/23521/2590/6574/10184/6001/226/3628/55529/333926/6566/5922/6156/3275/2634/8320/349565/55568/157378/56935/80700/64801/374403/84552/55505/11022/402415/57537/59307/283149/144233/138428/957/54914/6284/10865/10447/51108/6168/6136/2870/10905/8861/55366/414919/4282/400916/84726/6648",106
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_4H_CD4_TCELL_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"79017/55148/23071/5606/79142/55706/55737/5873/51175/25929/16/26517/5902/7494/171568/27351/10175/5693/9663/10166/8766/55192/10940/6674/92609/56006/5425/51174/117246/7531/8882/9761/29940/8732/2030/7903/79770/9136/2744/3554/5906/8892/26123/29095/5690/10131/54982/55829/29889/4907/9816/10228/57559/4664/3417/22822/22893/127703/148932/93183/9015/1130/92399/93081/9456/9412/7074/51001/9334/9310/5316/54865/65260/2634/56983/79443/203522/65991/4665/8772/124401/661/123606/84520/5569/29071/50515/92806/1662/23212/84890/18/84319/51616/27341/59286/6526/6311/7866/9277/7124/345462/92935/100170841/11072/1602",106
"GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP","GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP","GSE21546_WT_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"30845/22902/5583/51306/7414/5874/4052/2296/10079/6857/65055/10272/11099/8301/22920/1781/5794/5663/55218/8455/4627/6594/56271/8848/64131/51760/5862/64089/665/3783/26959/10049/1577/196/83856/51655/1277/23531/4126/3875/4739/57515/135112/9896/55754/79745/390/10765/1843/10133/63908/6249/8900/324/9315/26578/23670/8728/55681/3936/6821/7453/55917/4259/5899/114884/29114/93627/5295/51390/55281/7552/3688/196394/26353/53918/22878/284161/51560/116442/114928/1896/10252/54704/220213/23582/121274/3489/10972/9306/57687/2885/144348/91663/55785/8334/91689/4674/390927/6399/150737/199692/116228/162073/403313/1052",106
"GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN","GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN","GSE21670_UNTREATED_VS_TGFB_TREATED_STAT3_KO_CD4_TCELL_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"2534/5238/23633/960/22807/999/5874/51474/28996/6558/84679/9130/5236/79670/64744/57544/201294/5594/7494/9929/63874/6789/7165/10483/54602/8925/79815/11184/55101/10531/9267/55379/7421/7903/10007/604/5906/2117/4179/22936/25940/10808/1846/7852/8202/6310/9322/56261/128637/64919/51105/694/8553/10717/8728/10906/27314/55500/5045/6004/85403/26018/64332/817/25780/50807/388650/6782/7074/84255/1465/23218/9249/284611/51278/204851/8320/3248/55536/94120/137835/6240/10653/4247/10098/197370/596/64859/8636/1537/91523/6448/317772/1435/5142/115749/5034/128178/5770/4122/1803/2664/7124/55766/5175/83593",106
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP","GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP","GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"79017/65220/51099/23357/211/10062/7204/8776/3430/7374/25809/4522/328/394/5106/23613/1445/23484/1891/27113/2146/10613/79073/3587/6539/9896/56987/1796/2744/8869/10067/10327/1191/10174/2185/23240/8743/3659/85359/3712/9070/4245/2643/7014/1643/10906/51317/2799/5292/8836/471/90634/7453/5371/473/5195/481/5993/10456/6574/9586/8473/2040/2209/3140/7508/5261/23355/2585/4720/8613/9672/2634/10466/717/6609/8495/23102/10653/9881/6890/10791/23214/8019/6773/10474/51112/1163/475/2535/23401/716/11200/7127/3916/116985/3005/57591/2760/7405/7052/6891/1797/5699/1388/5691",106
"GSE22611_MUTANT_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_6H_DN","GSE22611_MUTANT_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_6H_DN","GSE22611_MUTANT_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_6H_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"8837/55830/3371/1829/1112/50937/23250/3340/6595/55624/10959/421/89781/23598/54471/5641/10544/51285/10671/4793/79784/6320/54780/10367/10539/7343/5193/27339/59341/10019/4055/55084/3157/54974/22916/1820/114883/8609/23314/11340/116138/23019/64794/23550/10038/7837/22927/261734/3691/92154/9811/2780/4193/54852/27229/9245/80349/9123/56270/10026/1939/10899/1238/2631/7552/9219/56978/64600/4720/6781/55129/8878/90864/54987/79707/5783/55193/10370/107/2801/81620/53944/3856/80131/26156/83660/6641/685/1474/1212/8408/10425/2314/767/55785/11248/22906/64222/375790/2707/26010/2547/5094/25959/90233/51236",106
"GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP","GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP","GSE22611_NOD2_VS_MUTANT_NOD2_TRANSDUCED_HEK293T_CELL_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"843/933/2730/23247/23095/6558/55711/79901/51109/11343/8672/5337/9618/6626/3093/51207/2195/966/10959/4214/79629/1457/64840/8925/5532/10951/9969/81566/4048/8078/56940/54946/10120/90/55041/49856/11123/10274/56912/7755/80148/55355/514/11017/435/7533/8459/10422/3911/10948/1643/9698/5025/3300/64215/27229/79847/54939/55466/5596/79573/6988/6134/84909/738/26521/60485/29028/124044/4047/8613/80145/201895/6184/64789/308/9640/11051/51031/11238/51621/80131/8801/80198/8722/9610/79683/11065/2810/84901/7334/54952/51335/9276/80764/53373/10991/80317/3269/8187/641/92689/534/10432/10381/9326",106
"GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_UP","GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_UP","GSE23505_UNTREATED_VS_4DAY_IL6_IL1_TREATED_CD4_TCELL_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"55049/4361/3028/29090/7419/5933/594/60509/51510/8655/55862/11332/79019/4174/4689/2287/5427/24148/11264/191/5230/23078/50855/1891/26121/9830/230/91057/26610/3312/8099/900/80067/6697/51253/3399/3070/847/84899/10054/55112/4695/10401/6117/2319/28992/2947/10200/64759/5879/150472/60492/56267/145482/4123/51514/65123/6837/9328/90678/26091/80224/8872/284161/9131/84187/84303/11182/4796/222229/57216/128240/819/55656/138311/55323/6609/3660/10636/65008/51237/596/7764/5499/80194/81490/56945/374403/114926/28976/57085/4729/80169/51333/84316/283149/4128/5154/57565/127687/5557/399818/55652/55009/53938/128977",106
"GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN","GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN","GSE26495_NAIVE_VS_PD1HIGH_CD8_TCELL_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"4267/2534/2730/7133/57646/23224/493/1316/5873/55062/55020/83737/51668/1741/2060/29799/57136/84056/10397/2936/113263/644/20/81855/1326/9120/3587/10019/4739/2591/58480/965/6513/8503/8111/23597/10133/6310/79026/79651/83667/9467/23108/9645/8553/64215/79139/132864/80119/55784/4864/94015/79180/11000/90102/4026/5066/54438/2040/5795/7402/831/79888/221895/9989/26053/9334/124995/2909/824/285203/8320/79443/94120/94241/382/4088/7171/54910/26505/50515/81839/23333/79683/11145/55884/253461/4094/2081/439921/302/29110/10766/54732/4603/152100/26010/6275/4217/221002/112597/100507564/387882/80301/23380/140809",106
"GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP","GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP","GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"57414/50865/4234/81037/55650/5566/5523/55020/55066/27327/5834/79153/10664/6217/6320/5446/1955/2145/5608/51522/57666/26003/51102/27030/4035/80207/92675/92667/26030/23008/25870/147965/84326/91574/56907/377/79022/26056/26586/2356/51439/10113/79172/471/283373/8720/51651/11322/4259/9213/80222/79573/8560/170954/51312/6867/80728/58493/23082/285672/51061/83742/391059/4047/10603/150223/284361/84838/5584/23588/255394/5598/81628/23582/245812/7008/89849/285605/84522/55657/84287/55191/253558/388403/79772/163259/55272/55152/6448/134553/64764/55911/5892/957/63915/51114/130612/2547/309/399909/142678/8449/81890/11331/79716/81567",106
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_DN","GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_DN","GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"381/23098/79567/10147/10954/9399/27071/79658/55743/22839/57613/10985/57062/29888/23231/1312/1384/4616/27349/25828/10548/9097/56271/8848/9100/56061/79838/55011/1954/10467/5193/79611/10090/5496/3069/114883/6785/196483/5826/1743/4072/64411/6385/9477/23550/9322/55321/55112/23352/5819/78992/7376/23558/8796/6426/81873/93643/9493/81631/57610/5195/84364/9344/22982/63894/1646/64210/673/7062/3275/9592/51728/51278/64419/79685/6522/9790/5479/915/7171/7439/378/85476/3635/25849/1503/3603/1212/2314/11180/64219/28955/2242/4707/5587/5627/10614/7637/65992/23137/89870/51517/146542/7124/8355/11276",106
"GSE30083_SP1_VS_SP3_THYMOCYTE_UP","GSE30083_SP1_VS_SP3_THYMOCYTE_UP","GSE30083_SP1_VS_SP3_THYMOCYTE_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"7035/5244/3077/3097/1591/3909/29085/4734/5597/6605/56681/55100/2512/25977/4708/26517/7494/25828/328/4318/8848/55565/9057/57617/7991/4793/28974/5446/10467/23560/23531/79080/975/10884/55819/56951/9324/2805/1843/10237/79809/157922/54663/55226/5570/8676/3775/3915/55332/55270/58489/84300/8884/1847/2774/10410/22823/1382/817/10184/91272/6934/51144/7071/51633/51643/118980/6483/84255/387509/3898/51278/1230/23462/2171/138311/161742/6520/92181/8754/79155/2873/3726/10221/7525/283377/56475/144108/9500/7485/2131/340146/754/116541/26280/27010/84188/439/54470/51451/414919/647310/345462/23761/2119/10443",106
"GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP","GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP","GSE360_DC_VS_MAC_B_MALAYI_LOW_DOSE_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"3927/9902/2137/6047/29894/51109/5108/8668/10075/8455/126353/1399/51382/10005/6650/55353/3551/2997/898/8985/6009/7461/1949/5608/6484/79073/1982/9761/10094/6428/10475/9896/4437/10915/10641/55233/200576/27013/23046/23266/23443/9928/5887/4053/54454/79646/11019/1031/9643/5266/27109/9088/25814/10487/1729/7178/8536/3158/301/219/6194/5330/10097/2120/23344/7009/8125/7168/4152/8560/54107/7108/5213/10160/776/3015/2171/171546/56339/3419/6778/3761/6774/3635/25849/5724/9793/22845/11145/55884/7334/10519/11261/4077/203068/9260/309/3151/2843/1147/5500/6235/5671/27350/25907/8517",106
"GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_UP","GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_UP","GSE360_L_MAJOR_VS_M_TUBERCULOSIS_DC_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"57185/2534/26993/7077/9820/9563/9454/9150/56848/7030/6196/1207/22979/3797/23645/3476/16/51430/25805/162/11083/10139/23295/166/94239/8887/573/10105/9400/8099/7422/1933/1810/5955/2309/23433/79646/3641/8165/3624/5184/57152/5605/6597/348/10912/6535/79921/694/22800/3158/9315/4193/65005/11098/5937/1105/27295/5018/23362/6156/23355/11189/7062/9619/875/3148/360/221154/8495/6764/23423/9640/7083/1285/3667/10636/4071/9788/11076/1263/5339/8225/23212/23401/6472/11247/10293/10766/317781/3858/6228/4059/1364/2272/4312/9895/79065/11138/402/7106/8629/9674/9936/100129361/84726",106
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_DN","GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_DN","GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_6H_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"2519/4190/11215/9497/26009/55781/55706/5476/10362/2235/9886/55796/3693/7514/54675/10741/51726/26517/5641/5411/29904/54928/5445/55033/95681/7019/55163/57561/22916/2335/8458/54955/34/7347/85365/60370/63931/29880/9643/84899/5538/55037/2926/57050/91107/5111/10400/8536/55270/9550/29088/5876/26509/51651/114876/80110/80854/10788/54107/2746/60496/26007/51524/55691/2059/23310/26272/112616/10428/6566/132/4643/25966/10380/2171/171546/26012/5092/85476/1876/7059/220988/136/134492/83787/84437/26115/81831/8462/84331/11163/2/283316/160335/144348/55794/84206/79184/79754/4828/55035/219844/1122/6880/338382/284098",106
"GSE369_SOCS3_KO_VS_WT_LIVER_UP","GSE369_SOCS3_KO_VS_WT_LIVER_UP","GSE369_SOCS3_KO_VS_WT_LIVER_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"26073/637/23223/57602/57418/3422/9319/5236/3320/8668/10914/7023/54439/3326/11018/8563/64841/2079/328/9097/80777/9057/64397/83451/64983/55069/9562/55163/708/80273/55572/79080/10988/50999/10849/5955/22868/84886/3070/2805/63931/2107/8165/84248/79871/10257/79902/64794/2671/51234/51690/54958/6627/23108/23111/23595/9654/64114/55316/27090/27163/28987/56950/55164/92345/3688/5281/5163/55203/80746/391059/84262/2539/64216/8802/4712/7417/118881/23423/113201/2923/64359/54442/93487/10963/65003/6731/6051/23212/55505/51021/6734/126382/254887/51136/219927/9652/55366/81890/11331/222234/10381/140735/6871/31/79922",106
"GSE3982_MAST_CELL_VS_DC_DN","GSE3982_MAST_CELL_VS_DC_DN","GSE3982_MAST_CELL_VS_DC_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"5577/5244/55049/4145/3077/10867/4190/63933/51474/8574/23095/55283/8776/2817/55062/23161/22846/5523/9462/5939/5909/54431/79670/9706/2017/2767/78990/23594/57556/2289/11332/84861/5594/8760/25939/6367/79152/8766/1512/79187/6009/9830/6945/3587/4055/79745/2335/3241/8942/8564/79695/4072/23549/6385/23096/79654/51309/4289/3597/10267/6272/23014/948/10970/3557/102/26509/580/55647/3480/4864/81609/3707/79137/4794/1730/1392/9328/79949/1844/23382/5824/79762/81501/6850/10935/56935/25961/29123/2875/11031/10636/6383/2990/53343/6773/253982/84617/54101/4070/6256/27158/23654/961/64423/8447",106
"GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_FOXP3_VS_FOXP3_AND_PBX1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"55013/8491/51177/10079/84649/6558/7158/57560/602/23446/79901/22859/2355/23505/9618/55796/4791/56922/6932/5155/22990/10544/4363/23475/5971/5802/9644/56994/6489/10486/896/64135/80067/3065/34/9324/4602/9429/8013/1788/26123/60370/22835/6385/56937/6659/3397/51309/55902/9467/84261/10207/2583/9053/54806/80727/347733/347902/92979/55215/114804/10410/3321/1952/57645/2768/9781/9456/83742/5922/2114/6497/26100/114928/23382/9753/84303/9619/3275/91010/2171/19/6297/92181/255189/53838/2804/6777/57674/388403/10409/284119/5187/7267/25904/11274/10581/22821/389792/144404/1612/10865/3482/64423/780/6311",106
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN","GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN","GSE41176_UNSTIM_VS_ANTI_IGM_STIM_BCELL_1H_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"51056/381/55013/51573/3423/8491/9961/7444/7414/7077/23644/3074/8574/51660/30/10362/79641/8514/4335/22846/7515/56922/8455/5720/54930/11078/3162/5836/3705/51635/57020/56913/1374/4048/7167/55819/7903/51185/2335/6772/8743/6144/55709/56255/9473/6451/3597/5111/55748/6272/9398/377/27202/948/9764/2752/6653/26509/55589/950/9960/6205/4259/114885/6134/2934/3087/9337/84187/26100/50848/6159/1508/5654/64127/6890/10791/22809/1043/10746/1140/80196/9306/10287/55092/8462/4615/5095/4482/2517/8334/59307/25840/10614/2650/307/5660/51170/51734/6048/50854/6235/1052/6171/4671/5175",106
"GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP","GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP","GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"996/1663/54764/2530/8554/9497/64761/83641/3430/602/6605/51495/6624/8895/5829/3096/4616/283578/4792/55257/10735/11040/50804/10148/10135/2146/3959/57515/81688/51696/10342/868/56987/200576/6772/6675/205564/2805/10133/57169/56937/55905/23326/8744/3397/57464/684/85441/55303/22800/301/92558/10906/9958/6498/23070/338699/8412/83666/4236/5371/8844/7157/57592/3707/57205/55023/64418/7357/1977/51582/9577/147841/23528/80149/253260/2852/8495/3419/81565/4218/92181/359948/6890/163590/983/3799/596/3669/57674/23529/10620/375061/155435/377677/163702/3665/10336/643836/961/64771/57162/4644/25829/5175/80179",106
"GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN","GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN","GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"25937/10863/63933/23250/3991/79876/3682/231/6820/29888/4214/5742/4689/8760/688/7249/8887/203/7763/1277/2549/7358/4256/1839/10289/54800/3069/79971/10286/9331/56943/847/48/3709/1948/3659/23157/4821/8273/23639/904/4147/84787/8553/301/4076/51374/1062/22822/3480/114876/1291/10026/6097/4170/8560/58477/10769/8573/7357/157657/81544/3099/9619/6464/9592/4487/151987/1230/10424/3248/2171/11168/5979/717/440026/54541/3516/255743/10098/4920/136/80176/11346/2877/10409/83903/79415/1728/7262/6734/5121/23466/1946/7477/6275/837/6277/7405/8906/79086/2189/348262/10381/1602/84311",106
"GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP","GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP","GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"3052/51099/55622/26009/23095/1975/5476/8514/6793/7879/11342/2687/8664/79153/80777/5971/51599/10282/10952/6468/79004/230/6404/22818/5869/896/23530/10289/9167/3964/1810/57035/51569/7389/9572/2770/25873/10422/51132/10267/2926/55312/23014/2045/4193/81618/80774/10211/4926/580/10099/1213/7157/8991/91782/6001/27250/64795/925/201163/1836/1844/9592/200916/80155/254065/8800/54948/7705/84798/1877/5604/10960/7580/5881/983/83787/375444/55970/10924/81490/29952/55152/114932/64963/81532/22906/2621/51065/283991/957/11261/6275/5094/1305/6709/2870/51170/9937/2878/4056/6494/11331/6222/339324/152217",106
"GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_UP","GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_UP","GSE7460_WT_VS_FOXP3_HET_ACT_TCONV_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"80853/8554/26262/23224/816/6433/50937/2065/57560/490/6196/22859/5927/10129/5351/64857/2099/8829/6942/23313/11264/65990/23475/54332/1998/113246/3241/1889/283571/4329/64756/79828/6590/5469/55317/79575/2258/5819/55902/2643/10267/80017/54522/2012/51280/5025/116986/23143/58472/9411/57559/8654/27163/79661/85464/2774/84958/8804/2052/114790/221322/9919/85450/8525/256364/57700/9910/5261/145773/26100/83440/10444/148867/8682/151742/10252/1849/58526/27343/23339/10449/147138/1877/1501/2353/23261/4299/2072/391/10425/977/84552/5339/404217/754/359845/256281/8303/155435/1201/283219/151525/6583/6277/149345/11344",106
"GSE7548_NAIVE_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_UP","GSE7548_NAIVE_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_UP","GSE7548_NAIVE_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"9108/115703/6482/3077/5286/23376/55830/5874/639/5188/51109/37/6793/489/56650/4036/10325/10985/23468/9929/84164/8897/9889/51382/5411/5834/10483/8731/8848/57794/2887/7461/7306/573/23125/9969/1362/10493/7126/4013/5007/10988/2026/57515/5252/84759/10575/66008/34/5357/5290/10124/5469/5908/9732/10912/26057/9857/11143/51754/4857/4123/58497/81609/23219/5868/29114/6872/8473/3688/3140/3192/22878/64795/1827/51375/476/4486/23132/80335/54386/6240/10036/6520/3516/7059/5728/10605/10897/51341/114932/90411/23236/18/9831/4286/23036/6284/6829/23054/8449/80742/11138/5268/5863/23741",106
"GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_UP","GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_UP","GSE9037_CTRL_VS_LPS_4H_STIM_IRAK4_KO_BMDM_UP","106/8334","199/21355",3.02679706901799e-05,5.67095921444073e-05,9.32432533616681e-06,"79602/112611/4190/51177/6916/9351/9748/4205/3693/4708/7023/51726/23231/23598/80020/145508/1471/9663/55101/5878/10493/9761/57460/1611/55240/85365/64207/4601/2185/10564/6239/23065/54982/55829/51763/54453/55748/8536/85019/25941/80727/7020/9585/10066/5045/2029/29920/27242/254427/54970/149951/2209/144110/196463/143384/5140/3140/84910/79856/65018/2035/2063/755/5116/130814/84343/134957/137835/3636/3251/63901/80221/116969/83986/26505/9022/58485/81603/9158/10409/81858/90411/6448/55256/754/23466/11200/2972/283991/54622/347240/8632/4077/643155/4122/26275/131870/8861/6494/23234/1454/100128731/2119/8139/145788/57223",106
