"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_DN","GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_DN","GSE19941_IL10_KO_VS_IL10_KO_AND_NFKBP50_KO_LPS_AND_IL10_STIM_MACROPHAGE_DN","15/696","165/21355",0.000338963181600259,0.00325224901133885,0.00216987794281984,"10460/26999/4171/24137/7468/4751/11064/9787/7153/4907/79180/11004/83540/4085/84188",15
"GSE7219_WT_VS_NIK_NFKB2_KO_DC_UP","GSE7219_WT_VS_NIK_NFKB2_KO_DC_UP","GSE7219_WT_VS_NIK_NFKB2_KO_DC_UP","16/696","185/21355",0.000382397927809376,0.00366205652605349,0.002443298669179,"3459/4084/54498/4616/4792/2717/4001/25797/5768/7153/3337/3832/29028/8204/3303/7124",16
"GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_DN","GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_DN","GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_DN","16/696","186/21355",0.000406054392455804,0.00388126707958699,0.00258955442735966,"55635/7431/3459/6790/23594/25906/10635/1026/5983/10024/5270/2317/79075/55872/22928/8519",16
"SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN","SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN","SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_5_TO_7DY_DN","16/696","187/21355",0.000430959423941533,0.00411156392031602,0.00274320687932652,"26999/3993/994/2625/8821/7272/2317/11322/6189/6133/6609/9045/6136/50854/5644/6222",16
"GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN","GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN","GSE26488_WT_VS_VP16_TRANSGENIC_HDAC7_KO_DOUBLE_POSITIVE_THYMOCYTE_DN","15/696","169/21355",0.000437841988687108,0.00415375939080316,0.00277135940404949,"11320/3055/7046/975/948/2799/5270/26509/824/27333/6136/6170/1903/29803/4082",15
"GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN","GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN","GSE32901_NAIVE_VS_TH1_CD4_TCELL_DN","15/696","169/21355",0.000437841988687108,0.00415375939080316,0.00277135940404949,"7035/55635/991/4751/81930/6451/5270/27090/4609/9585/10769/1163/128239/116447/7124",15
"SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_50_TO_60DY_UP","SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_50_TO_60DY_UP","SCHERER_PBMC_APSV_WETVAX_AGE_18_32YO_50_TO_60DY_UP","15/696","169/21355",0.000437841988687108,0.00415375939080316,0.00277135940404949,"3459/4084/10403/3055/10135/23130/2335/7852/9746/861/1287/9516/7088/7405/6648",15
"NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","NAKAYA_B_CELL_FLUARIX_FLUVIRIN_AGE_18_50YO_7DY_UP","25/696","367/21355",0.000456154973515463,0.00431940391743801,0.00288187628127526,"26999/10403/9209/10175/57820/1666/196/642/55603/900/6185/4502/10606/81533/5914/948/8654/3087/476/80145/171546/23306/6241/2517/6648",25
"GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP","GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP","GSE29617_DAY3_VS_DAY7_TIV_FLU_VACCINE_PBMC_2008_UP","16/696","189/21355",0.000484731128979639,0.00458143264815458,0.00305670002975967,"427/55603/6451/5983/1514/26509/2040/2746/5352/2203/221150/84975/3916/1287/9516/9060",16
"QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_EXPANSION_OF_VZV_SPECIFIC_T_CELLS_TO_PEAK_AT_1DY_POSITIVE","QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_EXPANSION_OF_VZV_SPECIFIC_T_CELLS_TO_PEAK_AT_1DY_POSITIVE","QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_EXPANSION_OF_VZV_SPECIFIC_T_CELLS_TO_PEAK_AT_1DY_POSITIVE","19/696","248/21355",0.000527832579832069,0.00497951554828541,0.00332229817473444,"4084/118/54682/896/25797/64747/64207/7852/6533/79180/79932/116844/51363/6256/4311/26020/6499/3303/6648",19
"GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_DN","GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_DN","GSE37605_C57BL6_VS_NOD_FOXP3_FUSION_GFP_TREG_DN","16/696","191/21355",0.000544161958700159,0.00511451666563081,0.00341236998220137,"26090/23659/1209/5054/10314/4602/6385/55577/8553/4609/122953/10769/4041/3916/9516/23654",16
"GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN","GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN","GSE45365_WT_VS_IFNAR_KO_CD11B_DC_DN","16/696","191/21355",0.000544161958700159,0.00511451666563081,0.00341236998220137,"7431/259266/3161/6790/1033/9928/55143/967/55165/1062/11004/9133/861/10395/22928/400793",16
"GSE12366_NAIVE_VS_MEMORY_BCELL_DN","GSE12366_NAIVE_VS_MEMORY_BCELL_DN","GSE12366_NAIVE_VS_MEMORY_BCELL_DN","16/696","193/21355",0.000609728685284483,0.00572015836972443,0.00381644991900288,"7431/11320/3732/23002/3614/7468/2348/975/57415/8942/9528/6513/7739/824/55010/50854",16
"GSE3565_CTRL_VS_LPS_INJECTED_SPLENOCYTES_DN","GSE3565_CTRL_VS_LPS_INJECTED_SPLENOCYTES_DN","GSE3565_CTRL_VS_LPS_INJECTED_SPLENOCYTES_DN","15/696","175/21355",0.000632014372754652,0.00589862828240016,0.00393552380468073,"118/6175/2091/8821/10051/4602/25902/4609/5163/4061/2150/2194/51363/51466/286827",15
"GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP","GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP","GSE8685_IL2_ACT_IL2_STARVED_VS_IL21_ACT_IL2_STARVED_CD4_TCELL_UP","15/696","175/21355",0.000632014372754652,0.00589862828240016,0.00393552380468073,"8938/5476/334/6790/9144/975/1058/9173/2274/9928/4907/57082/4085/4597/83986",15
"GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_28DY_DN","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_28DY_DN","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_28DY_DN","4/696","13/21355",0.000632245392290424,0.00589862828240016,0.00393552380468073,"6175/6146/4673/50861",4
"GSE9960_HEALTHY_VS_SEPSIS_PBMC_UP","GSE9960_HEALTHY_VS_SEPSIS_PBMC_UP","GSE9960_HEALTHY_VS_SEPSIS_PBMC_UP","16/696","195/21355",0.000681936774479963,0.00635053621234466,0.00423703363555565,"7035/54498/1033/80381/4256/533/7153/23037/4907/1915/93185/9232/221150/6692/4319/1435",16
"GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN","GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN","GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_DN","15/696","177/21355",0.00071121552377369,0.00661104191456424,0.0044108412300093,"55624/858/975/5618/10314/8553/4907/4008/7009/26229/5569/100128927/23705/64218/23654",15
"GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_10DY_UP","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_10DY_UP","GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_10DY_UP","16/696","196/21355",0.000720697331491019,0.00666250489294434,0.00444517697160519,"634/4616/55603/991/3925/55577/4502/1514/26509/9133/4061/51246/9232/11065/84875/8519",16
"GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN","GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN","GSE19401_UNSTIM_VS_RETINOIC_ACID_STIM_FOLLICULAR_DC_DN","16/696","196/21355",0.000720697331491019,0.00666250489294434,0.00444517697160519,"10403/4792/3055/5054/6230/6385/4502/5025/10592/7057/9123/6157/23306/6124/8329/7124",16
"GSE360_DC_VS_MAC_M_TUBERCULOSIS_UP","GSE360_DC_VS_MAC_M_TUBERCULOSIS_UP","GSE360_DC_VS_MAC_M_TUBERCULOSIS_UP","16/696","196/21355",0.000720697331491019,0.00666250489294434,0.00444517697160519,"634/54498/4616/7078/5932/5935/2717/4001/5618/1058/2335/5347/23306/8519/375790/9687",16
"GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN","GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN","GSE14415_ACT_TCONV_VS_ACT_NATURAL_TREG_DN","15/696","178/21355",0.000753879128346566,0.00680893588090498,0.00454287470932863,"4084/23594/4616/5935/7272/1058/4751/9928/1026/10733/29028/29127/55872/84188/4082",15
"GSE12366_GC_VS_MEMORY_BCELL_DN","GSE12366_GC_VS_MEMORY_BCELL_DN","GSE12366_GC_VS_MEMORY_BCELL_DN","16/696","197/21355",0.000761321184621386,0.00680893588090498,0.00454287470932863,"3459/57136/427/9528/6513/6144/1026/9445/7009/4054/1960/8204/6165/3916/7259/9725",16
"GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP","GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP","GSE12845_IGD_NEG_BLOOD_VS_DARKZONE_GC_TONSIL_BCELL_UP","16/696","197/21355",0.000761321184621386,0.00680893588090498,0.00454287470932863,"3675/8938/7431/3055/1666/3614/7466/6185/967/57326/2548/5101/9516/7088/6892/100505761",16
"GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP","GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP","GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_UP","16/696","197/21355",0.000761321184621386,0.00680893588090498,0.00454287470932863,"6482/57192/3055/6164/55603/8553/7009/2768/5163/90993/6133/4054/8204/6256/4122/6170",16
"GSE14000_4H_VS_16H_LPS_DC_UP","GSE14000_4H_VS_16H_LPS_DC_UP","GSE14000_4H_VS_16H_LPS_DC_UP","16/696","197/21355",0.000761321184621386,0.00680893588090498,0.00454287470932863,"6515/162/6206/6146/64101/283537/29948/481/6189/516/861/23306/6256/1364/51466/7124",16
"GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN","GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN","GSE22886_NAIVE_CD8_TCELL_VS_NEUTROPHIL_DN","16/696","197/21355",0.000761321184621386,0.00680893588090498,0.00454287470932863,"10135/9173/25797/80129/6386/9123/7739/6280/7039/23114/2899/6383/59344/23580/9516/6648",16
"GSE2585_THYMIC_MACROPHAGE_VS_MTEC_UP","GSE2585_THYMIC_MACROPHAGE_VS_MTEC_UP","GSE2585_THYMIC_MACROPHAGE_VS_MTEC_UP","16/696","197/21355",0.000761321184621386,0.00680893588090498,0.00454287470932863,"7431/334/4605/994/857/8553/55143/408/8991/57326/10653/22883/23466/51466/8329/6136",16
"GSE3982_EOSINOPHIL_VS_NKCELL_UP","GSE3982_EOSINOPHIL_VS_NKCELL_UP","GSE3982_EOSINOPHIL_VS_NKCELL_UP","16/696","197/21355",0.000761321184621386,0.00680893588090498,0.00454287470932863,"8555/427/2887/196/64747/1948/6533/222/55654/10970/9445/6386/7057/79682/6256/283131",16
"GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP","GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP","GSE46606_IRF4_KO_VS_WT_CD40L_IL2_IL5_1DAY_STIMULATED_BCELL_UP","16/696","197/21355",0.000761321184621386,0.00680893588090498,0.00454287470932863,"6720/6319/80381/7466/975/1718/55686/8727/25902/23397/51280/4609/11322/481/10653/23466",16
"GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN","GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN","GSE32901_NAIVE_VS_TH17_NEG_CD4_TCELL_DN","12/696","125/21355",0.000800884050705576,0.00680893588090498,0.00454287470932863,"54443/9319/22974/4605/341359/991/9787/6941/6004/4288/2674/150468",12
"GSE10325_CD4_TCELL_VS_BCELL_UP","GSE10325_CD4_TCELL_VS_BCELL_UP","GSE10325_CD4_TCELL_VS_BCELL_UP","16/696","198/21355",0.000803879935964634,0.00680893588090498,0.00454287470932863,"1534/7431/11320/3655/2625/642/896/5025/5292/408/10161/2040/861/476/4603/8519",16
"GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN","GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN","GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN","16/696","198/21355",0.000803879935964634,0.00680893588090498,0.00454287470932863,"10460/1117/55771/10403/10635/2335/4602/891/3178/5270/10592/675/29127/9212/2517/23654",16
"GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN","GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN","GSE13411_IGM_MEMORY_BCELL_VS_PLASMA_CELL_DN","16/696","198/21355",0.000803879935964634,0.00680893588090498,0.00454287470932863,"11313/22974/332/1209/55157/79586/10024/861/5347/81620/1501/983/11065/22845/64218/4758",16
"GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN","GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN","GSE13738_TCR_VS_BYSTANDER_ACTIVATED_CD4_TCELL_DN","16/696","198/21355",0.000803879935964634,0.00680893588090498,0.00454287470932863,"23224/3655/57130/196/7046/55603/533/7852/10161/8878/824/2150/596/4603/9725/3303",16
"GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_DN","GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_DN","GSE29949_MICROGLIA_BRAIN_VS_CD8_NEG_DC_SPLEEN_DN","16/696","198/21355",0.000803879935964634,0.00680893588090498,0.00454287470932863,"6482/8839/8555/7078/57214/51599/10103/673/596/22843/9212/5101/613/3868/9687/3887",16
"GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_UP","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_UP","GSE36476_CTRL_VS_TSST_ACT_72H_MEMORY_CD4_TCELL_YOUNG_UP","16/696","198/21355",0.000803879935964634,0.00680893588090498,0.00454287470932863,"6515/11320/79960/4256/55603/7852/3337/55654/10970/2040/57326/6165/8519/7259/9725/7405",16
"GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN","GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN","GSE3982_MAST_CELL_VS_CENT_MEMORY_CD4_TCELL_DN","16/696","198/21355",0.000803879935964634,0.00680893588090498,0.00454287470932863,"1534/11313/7175/23594/3589/8821/1594/896/55686/6125/3178/2588/8573/476/6124/666",16
"GSE3982_MAST_CELL_VS_TH1_DN","GSE3982_MAST_CELL_VS_TH1_DN","GSE3982_MAST_CELL_VS_TH1_DN","16/696","198/21355",0.000803879935964634,0.00680893588090498,0.00454287470932863,"6790/22974/332/9701/896/4001/6385/10606/5983/79710/9585/79682/171546/5347/2194/11194",16
"GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_AT_DX_DN","16/696","198/21355",0.000803879935964634,0.00680893588090498,0.00454287470932863,"259266/6790/11151/10135/54682/991/5266/4609/5292/6279/890/6768/9133/2150/1960/4311",16
"GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN","GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN","GSE14350_TREG_VS_TEFF_IN_IL2RB_KO_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"7078/991/4751/51659/7153/9700/3832/9746/29127/4085/221150/1717/23466/9516/9060/9824",16
"GSE15330_WT_VS_IKAROS_KO_HSC_DN","GSE15330_WT_VS_IKAROS_KO_HSC_DN","GSE15330_WT_VS_IKAROS_KO_HSC_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"5476/64834/4605/23659/30844/3614/6125/54478/26509/79180/2746/29127/8682/824/6522/9212",16
"GSE16755_CTRL_VS_IFNA_TREATED_MAC_DN","GSE16755_CTRL_VS_IFNA_TREATED_MAC_DN","GSE16755_CTRL_VS_IFNA_TREATED_MAC_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"3383/4792/55603/6385/1026/5819/113220/11182/152926/23306/596/23580/8519/375790/4082/6648",16
"GSE17721_CTRL_VS_CPG_0.5H_BMDC_UP","GSE17721_CTRL_VS_CPG_0.5H_BMDC_UP","GSE17721_CTRL_VS_CPG_0.5H_BMDC_UP","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"11313/3459/118/3655/4522/427/8714/54682/8942/5768/3996/351/3087/9232/79837/375790",16
"GSE17721_POLYIC_VS_CPG_8H_BMDC_UP","GSE17721_POLYIC_VS_CPG_8H_BMDC_UP","GSE17721_POLYIC_VS_CPG_8H_BMDC_UP","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"5982/22974/81502/171177/7358/29066/58986/5570/10769/23400/9232/5099/2517/51363/23654/6892",16
"GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN","GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN","GSE22886_IGM_MEMORY_BCELL_VS_BM_PLASMA_CELL_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"54480/3074/30844/51599/857/25797/51614/4245/27090/7009/1382/124565/4597/2517/11194/4758",16
"GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN","GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN","GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH1_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"23594/28231/10051/8727/11130/6385/54478/51659/5983/1545/79682/9133/29127/3148/699/1163",16
"GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_DN","GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_DN","GSE26488_WT_VS_HDAC7_DELTAP_TG_OT2_THYMOCYTE_WITH_PEPTIDE_INJECTION_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"489/55034/2239/2091/6146/5768/6385/283120/85415/79710/7057/429/10769/6280/89797/780",16
"GSE27786_NEUTROPHIL_VS_MONO_MAC_DN","GSE27786_NEUTROPHIL_VS_MONO_MAC_DN","GSE27786_NEUTROPHIL_VS_MONO_MAC_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"23594/4522/57214/10635/5585/8553/5025/79075/675/6202/481/144110/64946/55229/6201/50854",16
"GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_UP","GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_UP","GSE28783_CTRL_ANTI_MIR_VS_UNTREATED_ATHEROSCLEROSIS_MACROPHAGE_UP","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"2239/1033/4605/5935/427/6206/3488/84263/6385/9787/8553/9924/4609/1545/6004/10395",16
"GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_UP","GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_UP","GSE3039_ALPHABETA_CD8_TCELL_VS_B2_BCELL_UP","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"26999/489/5932/23659/896/4602/11064/84824/481/55229/1501/26233/51466/955/9060/2664",16
"GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN","GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN","GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"3993/2734/79974/3178/9445/283537/673/6755/6133/84289/130872/284613/6165/6228/7259/9725",16
"GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP","GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP","GSE33425_CD161_HIGH_VS_NEG_CD8_TCELL_UP","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"5476/6790/5641/4792/4256/1058/4602/57153/9924/10592/3087/2150/6609/81620/596/6241",16
"GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN","GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN","GSE360_LOW_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"211/2239/3383/8992/8942/4502/1514/5292/6279/2040/10205/4061/6280/8349/9516/3303",16
"GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_UP","GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_UP","GSE360_T_GONDII_VS_B_MALAYI_HIGH_DOSE_MAC_UP","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"1534/6515/51083/4171/7023/7078/8503/4502/6386/6004/871/5163/5352/4176/1960/4312",16
"GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_DN","GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_DN","GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"3675/9564/489/8555/2717/30844/1209/8992/6185/51614/5914/1545/6609/2266/7351/6222",16
"GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN","GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN","GSE41176_UNSTIM_VS_ANTI_IGM_STIM_TAK1_KO_BCELL_24H_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"6482/4084/3732/4792/3055/5266/4502/79143/10970/4609/6279/2768/6280/1508/7351/64218",16
"GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP","GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP","GSE42021_TCONV_PLN_VS_CD24INT_TCONV_THYMUS_UP","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"2222/3732/3655/23594/2348/6146/533/3709/652/81533/23164/5983/124565/9232/1345/983",16
"GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN","GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN","GSE43863_TFH_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"10644/5241/28231/2717/196/7466/533/5352/9114/2150/51148/2548/1960/11248/955/1903",16
"GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN","GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN","GSE5463_CTRL_VS_DEXAMETHASONE_TREATED_THYMOCYTE_DN","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"334/51599/5054/975/10635/4001/1968/5983/4288/2898/171546/81620/699/596/1649/50861",16
"GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP","GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP","GSE8384_CTRL_VS_B_ABORTUS_4H_MAC_CELL_LINE_UP","16/696","199/21355",0.000848447122876284,0.00680893588090498,0.00454287470932863,"4254/489/3655/6319/162/1033/374882/80303/7852/5570/27090/408/5163/9232/4311/7405",16
"GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN","GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN","GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN","16/696","200/21355",0.000895098238944029,0.00680893588090498,0.00454287470932863,"54443/6558/4171/2222/10135/81562/1058/9528/991/25902/23397/83734/80145/9212/10134/6648",16
"GSE10325_CD4_TCELL_VS_MYELOID_DN","GSE10325_CD4_TCELL_VS_MYELOID_DN","GSE10325_CD4_TCELL_VS_MYELOID_DN","16/696","200/21355",0.000895098238944029,0.00680893588090498,0.00454287470932863,"3074/334/3383/3055/8942/55577/1026/1545/9123/3087/11182/8682/6692/51363/6256/4082",16
"GSE10325_MYELOID_VS_LUPUS_MYELOID_DN","GSE10325_MYELOID_VS_LUPUS_MYELOID_DN","GSE10325_MYELOID_VS_LUPUS_MYELOID_DN","16/696","200/21355",0.000895098238944029,0.00680893588090498,0.00454287470932863,"6515/5476/7145/2734/30844/4001/8942/4502/53/967/5292/55229/4061/84975/8519/3916",16
"GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN","GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN","GSE11961_FOLLICULAR_BCELL_VS_MEMORY_BCELL_DAY7_DN","16/696","200/21355",0.000895098238944029,0.00680893588090498,0.00454287470932863,"537/3161/23594/5427/23002/4522/23420/7358/11130/84824/51280/6194/673/682/55010/84188",16
"GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP","GSE11961_GERMINAL_CENTER_BCELL_DAY7_VS_PLASMA_CELL_DAY7_UP","16/696","200/21355",0.000895098238944029,0.00680893588090498,0.00454287470932863,"28983/113878/81502/3055/30844/81562/4751/5585/5983/55143/5270/2177/152926/666/9516/9824",16
"GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN","GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN","GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN","16/696","200/21355",0.000895098238944029,0.00680893588090498,0.00454287470932863,"3161/24137/975/10051/7913/1854/55143/10541/3832/6768/29127/9232/4176/22883/11065/2517",16
