"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"HP_SARCOMA","HP_SARCOMA","HP_SARCOMA","15/665","163/19413",0.000497334056624326,0.0130584210309326,0.0104409018579136,"9319/6790/5618/1718/6125/1026/6229/673/9401/8878/10395/699/6201/6165/1287",15
"GOMF_COLLAGEN_BINDING","GOMF_COLLAGEN_BINDING","GOMF_COLLAGEN_BINDING","9/665","68/19413",0.0004985710883974,0.0130584210309326,0.0104409018579136,"3675/4015/2335/1514/7057/10609/871/1508/780",9
"GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY","14/665","146/19413",0.000501489990418238,0.0130930412148048,0.0104685825354823,"26999/489/7023/5641/10541/4609/23787/6279/10018/6280/10395/666/10134/7124",14
"GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION","18/665","217/19413",0.000507808625779329,0.0132159209972665,0.0105668314543956,"3675/4680/5054/2335/57580/6385/948/7057/8573/1758/10395/255743/2266/596/1946/1435/347/780",18
"HP_ABNORMALITY_OF_TEMPERATURE_REGULATION","HP_ABNORMALITY_OF_TEMPERATURE_REGULATION","HP_ABNORMALITY_OF_TEMPERATURE_REGULATION","31/665","477/19413",0.000527216302398403,0.013677592553994,0.0109359624085105,"54443/3459/1535/9319/38/2260/4792/2717/1186/427/4001/7456/3709/283120/5914/675/396/8573/861/23400/2203/2548/596/54681/10134/128178/613/7259/5167/5644/5645",31
"GOCC_SPINDLE_MICROTUBULE","GOCC_SPINDLE_MICROTUBULE","GOCC_SPINDLE_MICROTUBULE","10/665","83/19413",0.000531599667742038,0.013704572566507,0.010957534362892,"6790/332/24137/81930/3832/1062/221150/5347/983/9212",10
"HP_SPARSE_OR_ABSENT_EYELASHES","HP_SPARSE_OR_ABSENT_EYELASHES","HP_SPARSE_OR_ABSENT_EYELASHES","10/665","83/19413",0.000531599667742038,0.013704572566507,0.010957534362892,"3675/10269/6144/10161/673/9401/2706/55806/22845/128178",10
"GOCC_TERTIARY_GRANULE_LUMEN","GOCC_TERTIARY_GRANULE_LUMEN","GOCC_TERTIARY_GRANULE_LUMEN","8/665","55/19413",0.000533706800882316,0.013715762864054,0.0109664816007068,"10321/427/25797/5768/28988/567/116844/124583",8
"GOBP_DEVELOPMENTAL_MATURATION","GOBP_DEVELOPMENTAL_MATURATION","GOBP_DEVELOPMENTAL_MATURATION","22/665","294/19413",0.000536197185525993,0.013718550880103,0.0109687107677613,"8938/51083/9319/5241/6790/994/2625/991/9928/967/23787/429/675/351/5364/5979/2266/22883/596/1649/2629/375790",22
"HP_PLATYSPONDYLY","HP_PLATYSPONDYLY","HP_PLATYSPONDYLY","12/665","114/19413",0.000538702738579051,0.013718550880103,0.0109687107677613,"2260/2335/2317/2588/871/26229/5352/4041/4054/124583/2517/9060",12
"GOBP_ER_OVERLOAD_RESPONSE","GOBP_ER_OVERLOAD_RESPONSE","GOBP_ER_OVERLOAD_RESPONSE","4/665","12/19413",0.000542182298750108,0.013718550880103,0.0109687107677613,"7466/83734/10018/1649",4
"GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION","4/665","12/19413",0.000542182298750108,0.013718550880103,0.0109687107677613,"10403/994/7272/9133",4
"GOCC_OUTER_KINETOCHORE","GOCC_OUTER_KINETOCHORE","GOCC_OUTER_KINETOCHORE","4/665","12/19413",0.000542182298750108,0.013718550880103,0.0109687107677613,"10403/891/221150/5347",4
"HP_ABNORMALITY_OF_THE_CALF","HP_ABNORMALITY_OF_THE_CALF","HP_ABNORMALITY_OF_THE_CALF","21/665","275/19413",0.000546228568595112,0.0137784055549007,0.0110165677624025,"5982/23594/1186/1594/55603/2335/5447/2317/2588/871/26229/1758/5352/673/9401/124583/54681/79087/1364/5167/9060",21
"GOMF_MICROTUBULE_MOTOR_ACTIVITY","GOMF_MICROTUBULE_MOTOR_ACTIVITY","GOMF_MICROTUBULE_MOTOR_ACTIVITY","9/665","69/19413",0.000556240977923003,0.0139879249601619,0.0111840896658913,"24137/10112/9928/81930/113220/3832/9585/1062/11004",9
"HP_ABNORMALITY_OF_HAIR_TEXTURE","HP_ABNORMALITY_OF_HAIR_TEXTURE","HP_ABNORMALITY_OF_HAIR_TEXTURE","15/665","165/19413",0.000565566293173646,0.0141789372215216,0.0113368141239089,"3675/6720/10269/1186/6144/2799/10161/6768/673/2706/55806/128178/6228/6499/3887",15
"GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY","GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY","GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY","17/665","201/19413",0.000577042298686265,0.0144225389165549,0.0115315866300365,"2239/857/22943/6385/23767/7057/9746/351/64084/10395/22883/627/1946/375790/347/64218/7124",17
"GOBP_MAMMARY_GLAND_MORPHOGENESIS","GOBP_MAMMARY_GLAND_MORPHOGENESIS","GOBP_MAMMARY_GLAND_MORPHOGENESIS","7/665","43/19413",0.000590279073647794,0.0147085344856067,0.0117602552922886,"5241/857/3488/652/4041/1435/780",7
"HP_ABNORMAL_ODONTOID_TISSUE_MORPHOLOGY","HP_ABNORMAL_ODONTOID_TISSUE_MORPHOLOGY","HP_ABNORMAL_ODONTOID_TISSUE_MORPHOLOGY","18/665","220/19413",0.000597432270954076,0.0148326768139649,0.0118595136837687,"5982/2260/3655/5932/1594/55603/2317/1062/2588/10733/871/9401/7039/4054/1717/128178/1364/4312",18
"GOBP_CERAMIDE_CATABOLIC_PROCESS","GOBP_CERAMIDE_CATABOLIC_PROCESS","GOBP_CERAMIDE_CATABOLIC_PROCESS","5/665","21/19413",0.000598879729863671,0.0148326768139649,0.0118595136837687,"3074/2717/427/2629/4758",5
"GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION","GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION","GOBP_REGULATION_OF_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION","8/665","56/19413",0.000604263898371905,0.0149209501170267,0.0119300928825677,"2519/857/5819/56649/4061/2150/8519/286827",8
"HP_JOINT_HYPERMOBILITY","HP_JOINT_HYPERMOBILITY","HP_JOINT_HYPERMOBILITY","25/665","357/19413",0.000618712391856894,0.0152318444097382,0.0121786693981125,"5982/6558/537/2260/23594/5932/7046/1303/55603/4015/2317/1062/10733/26229/90993/673/4041/23114/81620/1501/124583/54681/613/1364/5167",25
"HP_ABNORMALITY_OF_SKELETAL_MATURATION","HP_ABNORMALITY_OF_SKELETAL_MATURATION","HP_ABNORMALITY_OF_SKELETAL_MATURATION","26/665","378/19413",0.000634791986685267,0.0155809122959456,0.0124577677311351,"5982/2239/2260/23594/5932/857/7468/23767/5447/283120/2317/1062/10733/26229/673/9401/2706/6609/81620/4054/150468/124583/2629/1364/5167/4758",26
"HP_ABNORMALITY_OF_THE_ELBOW","HP_ABNORMALITY_OF_THE_ELBOW","HP_ABNORMALITY_OF_THE_ELBOW","19/665","240/19413",0.000638613417941486,0.0156279188068188,0.0124953519356532,"23224/2260/2222/23594/427/1303/55603/5447/2317/2588/26229/5352/673/9401/2706/81620/124583/54681/5167",19
"HP_ABNORMALITY_OF_THE_URETER","HP_ABNORMALITY_OF_THE_URETER","HP_ABNORMALITY_OF_THE_URETER","23/665","318/19413",0.00064908242402653,0.0158368384290759,0.0126623942807431,"5982/259266/284403/2239/10269/3655/2625/7466/9928/11113/5447/57082/55165/675/55215/2177/55262/8573/9401/10653/1717/8204/1364",23
"GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS","GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS","GOBP_SECONDARY_ALCOHOL_METABOLIC_PROCESS","14/665","150/19413",0.000657758862939468,0.0160009114491922,0.0127935793831768,"84649/6720/2222/1594/1718/5447/351/7108/4041/6609/4597/1717/2629/6256",14
"GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY","GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY","GOBP_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY","11/665","101/19413",0.000680942351358504,0.016480499539943,0.013177035558766,"7023/1033/896/900/1026/891/890/3087/9133/5347/1163",11
"GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION","GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION","GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION","7/665","44/19413",0.000681494186879811,0.016480499539943,0.013177035558766,"6790/9787/9700/4041/7039/81620/7124",7
"HP_ABNORMALITY_OF_THE_TONGUE","HP_ABNORMALITY_OF_THE_TONGUE","HP_ABNORMALITY_OF_THE_TONGUE","26/665","380/19413",0.000686291454865475,0.0165347274596628,0.0132203936635791,"5982/3074/2239/10269/55624/94005/1789/5932/427/857/4001/652/341640/23400/23114/2706/567/2548/1717/2517/64856/613/1364/7259/4312/4758",26
"GOBP_REGULATION_OF_COAGULATION","GOBP_REGULATION_OF_COAGULATION","GOBP_REGULATION_OF_COAGULATION","9/665","71/19413",0.000688001527077207,0.0165347274596628,0.0132203936635791,"7035/634/857/5054/948/5270/7057/2150/2266",9
"HP_NEOPLASM_OF_THE_NERVOUS_SYSTEM","HP_NEOPLASM_OF_THE_NERVOUS_SYSTEM","HP_NEOPLASM_OF_THE_NERVOUS_SYSTEM","16/665","186/19413",0.000689787361698547,0.0165347274596628,0.0132203936635791,"2239/2260/1026/7153/55654/429/675/2064/673/861/4041/5979/627/6657/389692/64218",16
"GOCC_APICAL_PLASMA_MEMBRANE","GOCC_APICAL_PLASMA_MEMBRANE","GOCC_APICAL_PLASMA_MEMBRANE","25/665","360/19413",0.000698113460682653,0.016685522305179,0.0133409621594933,"1535/6558/259266/634/4680/2348/2335/6513/55686/5420/6533/1514/948/4008/9123/2064/481/57282/150696/9114/476/1508/6522/4810/1364",25
"HP_APLASIA_HYPOPLASIA_OF_THE_THUMB","HP_APLASIA_HYPOPLASIA_OF_THE_THUMB","HP_APLASIA_HYPOPLASIA_OF_THE_THUMB","13/665","134/19413",0.000704490406319982,0.016730647389632,0.0133770420635634,"2260/7468/4256/6125/6229/675/55215/2177/9401/124583/6201/1717/6165",13
"HP_ICHTHYOSIS","HP_ICHTHYOSIS","HP_ICHTHYOSIS","13/665","134/19413",0.000704490406319982,0.016730647389632,0.0133770420635634,"23224/6720/2260/162/23767/6768/673/2706/22845/2629/59344/3868/1287",13
"GOBP_LIPID_STORAGE","GOBP_LIPID_STORAGE","GOBP_LIPID_STORAGE","10/665","86/19413",0.000706123932277709,0.016730647389632,0.0133770420635634,"3074/84649/6720/4792/857/948/2629/8204/5167/7124",10
"GOBP_GLYCOSIDE_METABOLIC_PROCESS","GOBP_GLYCOSIDE_METABOLIC_PROCESS","GOBP_GLYCOSIDE_METABOLIC_PROCESS","5/665","22/19413",0.000753348560993091,0.0176151051506643,0.0140842130652132,"2519/2717/1646/2629/2517",5
"GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT","GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT","GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_TRANSMEMBRANE_TRANSPORT","5/665","22/19413",0.000753348560993091,0.0176151051506643,0.0140842130652132,"2887/4609/8682/5167/7124",5
"GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION","GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION","GOBP_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION","5/665","22/19413",0.000753348560993091,0.0176151051506643,0.0140842130652132,"5641/440275/351/8878/4311",5
"HP_DYSOSTOSIS_MULTIPLEX","HP_DYSOSTOSIS_MULTIPLEX","HP_DYSOSTOSIS_MULTIPLEX","5/665","22/19413",0.000753348560993091,0.0176151051506643,0.0140842130652132,"5476/2260/2799/2517/4758",5
"HP_ABNORMALITY_OF_THE_KNEE","HP_ABNORMALITY_OF_THE_KNEE","HP_ABNORMALITY_OF_THE_KNEE","25/665","362/19413",0.000755857303467643,0.0176151051506643,0.0140842130652132,"5982/22978/2222/57192/23594/1186/427/1594/1303/55603/2335/2317/2588/871/26229/1758/5352/673/9401/2706/81620/124583/54681/1364/5167",25
"GOBP_DNA_REPLICATION","GOBP_DNA_REPLICATION","GOBP_DNA_REPLICATION","21/665","282/19413",0.000756345085756752,0.0176151051506643,0.0140842130652132,"5982/4171/79960/10269/23594/5427/1854/51659/5983/79075/675/890/9401/4176/81620/84289/983/6241/116447/4673/29803",21
"GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE","GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE","GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE","4/665","13/19413",0.000762011405551555,0.0176162910586734,0.0140851612617146,"4751/891/29127/9212",4
"GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY","GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY","GOBP_REGULATION_OF_DNA_DIRECTED_DNA_POLYMERASE_ACTIVITY","4/665","13/19413",0.000762011405551555,0.0176162910586734,0.0140851612617146,"5982/51659/5983/79075",4
"GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE","GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE","GOBP_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE","9/665","72/19413",0.000762842562311426,0.0176162910586734,0.0140851612617146,"9319/57820/10051/23397/151648/10592/10609/2177/699",9
"GOCC_ENDOCYTIC_VESICLE","GOCC_ENDOCYTIC_VESICLE","GOCC_ENDOCYTIC_VESICLE","24/665","342/19413",0.000765633214329045,0.0176310704805323,0.0140969781952305,"9066/7431/1535/27092/57192/11151/57214/30844/857/8992/533/1514/948/2317/6233/10525/9114/7039/567/27333/23580/3916/7405/6892",24
"GOBP_MONOSACCHARIDE_METABOLIC_PROCESS","GOBP_MONOSACCHARIDE_METABOLIC_PROCESS","GOBP_MONOSACCHARIDE_METABOLIC_PROCESS","20/665","263/19413",0.000772217996932609,0.0177206125693933,0.0141685718557301,"2519/6515/84649/10269/6513/57486/4609/5211/5163/4041/4886/2203/2548/2517/7262/51363/347/4122/5167/7124",20
"GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH","GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH","GOBP_POSITIVE_REGULATION_OF_NEURON_DEATH","10/665","87/19413",0.000773844754799072,0.0177206125693933,0.0141685718557301,"4605/22943/1948/429/10018/824/2898/4296/1649/7124",10
"GOMF_ATPASE_COUPLED_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOMF_ATPASE_COUPLED_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GOMF_ATPASE_COUPLED_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","7/665","45/19413",0.000783523668718818,0.0178922758667322,0.0143058257883362,"489/57130/8992/481/23400/9114/476",7
"GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS","GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS","GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS","21/665","283/19413",0.000791437983400231,0.0180228016330975,0.014410188077875,"211/4254/11151/2625/5585/652/6194/6229/10018/9133/23385/3148/567/596/51301/2629/54681/1435/613/3304/3303",21
"GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION","GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION","GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION","6/665","33/19413",0.000793757113119377,0.0180255424192594,0.0144123794821238,"23224/259266/54820/6790/9787/4085",6
"HP_ABNORMALITY_OF_BLOOD_CIRCULATION","HP_ABNORMALITY_OF_BLOOD_CIRCULATION","HP_ABNORMALITY_OF_BLOOD_CIRCULATION","23/665","323/19413",0.000802761110033712,0.0180484542080195,0.01443069867533,"6720/54820/10269/5054/7046/7466/55603/4015/2335/7456/1026/440275/5914/55654/4609/351/861/4041/5979/2266/2629/64218/5167",23
"HP_SPARSE_HAIR","HP_SPARSE_HAIR","HP_SPARSE_HAIR","23/665","323/19413",0.000802761110033712,0.0180484542080195,0.01443069867533,"3675/6720/2260/10269/23594/4792/5932/6144/1062/10161/10733/6768/673/9401/2706/55806/150468/124583/22845/59344/128178/6499/3887",23
"GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","GOBP_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR","11/665","103/19413",0.000803572308602966,0.0180484542080195,0.01443069867533,"10269/6790/6125/4609/56950/624/596/6201/112858/9212/754",11
"GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY","GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY","GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY","11/665","103/19413",0.000803572308602966,0.0180484542080195,0.01443069867533,"2239/22943/23767/9746/351/64084/22883/627/1946/375790/64218",11
"HP_ABNORMAL_LOCALIZATION_OF_KIDNEY","HP_ABNORMAL_LOCALIZATION_OF_KIDNEY","HP_ABNORMAL_LOCALIZATION_OF_KIDNEY","16/665","189/19413",0.000819778791934062,0.018362149006217,0.0146815143438982,"5982/2260/5932/6125/5447/6229/675/55215/2177/673/9401/6201/1717/8204/6165/1364",16
"HP_ABNORMALITY_OF_THE_URETHRA","HP_ABNORMALITY_OF_THE_URETHRA","HP_ABNORMALITY_OF_THE_URETHRA","28/665","427/19413",0.000840970738023656,0.018785498938196,0.0150200051216788,"5982/2239/2260/2222/10269/3655/23594/5932/7468/6125/652/5447/6229/675/55215/2177/341640/673/81620/6201/1717/627/6657/79087/6165/1364/9725/4312",28
"HP_BLUE_SCLERAE","HP_BLUE_SCLERAE","HP_BLUE_SCLERAE","10/665","88/19413",0.00084681948163497,0.0188647448653356,0.0150833664534925,"7046/1303/55603/871/26229/90993/4041/124583/6228/5167",10
"HP_ABNORMAL_AUTONOMIC_NERVOUS_SYSTEM_PHYSIOLOGY","HP_ABNORMAL_AUTONOMIC_NERVOUS_SYSTEM_PHYSIOLOGY","HP_ABNORMAL_AUTONOMIC_NERVOUS_SYSTEM_PHYSIOLOGY","12/665","120/19413",0.000854208978494431,0.0189777918853587,0.0151737535560828,"1534/3074/2717/857/7466/4001/5420/429/5979/567/2629/7259",12
"GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION","GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION","GOBP_POSITIVE_REGULATION_OF_NUCLEAR_DIVISION","8/665","59/19413",0.000862209922179569,0.0191037755189949,0.0152744841690247,"6790/10635/9787/9700/4041/7039/81620/7124",8
"GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT","GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT","GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT","13/665","137/19413",0.00086760623826267,0.0191199890894553,0.0152874477805932,"38/634/10269/6790/51599/11113/5914/4609/7039/7351/23705/7124/6648",13
"HP_INTRACRANIAL_HEMORRHAGE","HP_INTRACRANIAL_HEMORRHAGE","HP_INTRACRANIAL_HEMORRHAGE","13/665","137/19413",0.00086760623826267,0.0191199890894553,0.0152874477805932,"54820/10269/5054/7046/55603/4015/2335/7456/55654/351/5979/2266/2629",13
"HP_BRITTLE_HAIR","HP_BRITTLE_HAIR","HP_BRITTLE_HAIR","7/665","46/19413",0.000897250410998378,0.0197202650653209,0.0157674003366358,"10269/10161/6768/673/6228/6499/3887",7
"GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION","GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION","GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION","27/665","408/19413",0.000902491226715361,0.019782414643349,0.015817092228417,"23224/54820/3993/10403/51566/1058/9928/55686/81930/6385/9787/5819/3996/891/55143/9700/6386/55165/1062/11004/83540/23400/4085/5347/81620/9212/3916",27
"GOMF_PEPTIDASE_REGULATOR_ACTIVITY","GOMF_PEPTIDASE_REGULATOR_ACTIVITY","GOMF_PEPTIDASE_REGULATOR_ACTIVITY","18/665","228/19413",0.000905780194278933,0.0198015627538632,0.0158324021607717,"7035/64063/489/334/332/7078/857/5054/2335/5266/5270/5045/351/871/3698/9232/6692/10653",18
"GOBP_STEROL_METABOLIC_PROCESS","GOBP_STEROL_METABOLIC_PROCESS","GOBP_STEROL_METABOLIC_PROCESS","14/665","155/19413",0.000909397410444546,0.0198277658798521,0.0158533529530744,"84649/6720/2222/1718/5447/1545/351/7108/4041/6609/4597/1717/2629/6256",14
"GOBP_GLYCOPROTEIN_METABOLIC_PROCESS","GOBP_GLYCOPROTEIN_METABOLIC_PROCESS","GOBP_GLYCOPROTEIN_METABOLIC_PROCESS","26/665","388/19413",0.000930561207660904,0.0200405870875214,0.016023514823127,"6482/54480/11320/55624/7358/9528/6185/64168/79586/4245/1514/9445/27090/11226/26229/5352/11282/23385/124583/596/81876/22845/51301/51363/79087/4122",26
"GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS","GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS","GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS","5/665","23/19413",0.000935717887168104,0.0200405870875214,0.016023514823127,"54480/7358/79586/26229/51363",5
"GOBP_REGULATION_OF_RECEPTOR_BINDING","GOBP_REGULATION_OF_RECEPTOR_BINDING","GOBP_REGULATION_OF_RECEPTOR_BINDING","5/665","23/19413",0.000935717887168104,0.0200405870875214,0.016023514823127,"489/4015/567/627/7262",5
"GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_GLYCOPROTEIN","GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_GLYCOPROTEIN","GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_GLYCOPROTEIN","5/665","23/19413",0.000935717887168104,0.0200405870875214,0.016023514823127,"11320/55624/4245/11282/51301",5
"GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY","GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY","GOMF_SINGLE_STRANDED_DNA_HELICASE_ACTIVITY","5/665","23/19413",0.000935717887168104,0.0200405870875214,0.016023514823127,"5982/4171/5983/79075/4176",5
"GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT","GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT","GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT","6/665","34/19413",0.000936270414066929,0.0200405870875214,0.016023514823127,"7175/10403/25906/891/4085/81620",6
"HP_OSTEOSARCOMA","HP_OSTEOSARCOMA","HP_OSTEOSARCOMA","6/665","34/19413",0.000936270414066929,0.0200405870875214,0.016023514823127,"6125/6229/9401/8878/6201/6165",6
"HP_HYPOPLASIA_OF_TEETH","HP_HYPOPLASIA_OF_TEETH","HP_HYPOPLASIA_OF_TEETH","11/665","105/19413",0.000943972248098416,0.0201528241924761,0.0161132543555615,"6558/2260/10269/3655/1594/2317/9401/7039/128178/4312/5167",11
"GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS","GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS","GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS","8/665","60/19413",0.00096552256860672,0.0204961803892078,0.0163877858891896,"64834/38/2181/5163/347734/55229/54898/9060",8
"GOMF_INTEGRIN_BINDING","GOMF_INTEGRIN_BINDING","GOMF_INTEGRIN_BINDING","14/665","156/19413",0.000968401286773102,0.0204961803892078,0.0163877858891896,"3675/8839/3383/3912/3655/6387/975/2335/7057/4240/2674/1758/255743/1903",14
"GOBP_WOUND_HEALING","GOBP_WOUND_HEALING","GOBP_WOUND_HEALING","28/665","431/19413",0.000968909084452309,0.0204961803892078,0.0163877858891896,"7035/9066/6558/634/857/5054/7046/4015/2335/7852/6385/1026/948/5270/7057/26509/2064/6279/2768/8573/7039/2150/6609/2266/1364/9060/780/7124",28
"GOBP_REGULATION_OF_NEURON_DIFFERENTIATION","GOBP_REGULATION_OF_NEURON_DIFFERENTIATION","GOBP_REGULATION_OF_NEURON_DIFFERENTIATION","16/665","192/19413",0.000970055866188417,0.0204961803892078,0.0163877858891896,"259266/284403/2260/6387/22943/652/440275/5914/429/351/81544/5979/567/596/627/6657",16
"GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION","GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION","17/665","211/19413",0.000994619913347605,0.0209611672226829,0.016759567583319,"4254/537/634/10202/2625/975/652/5914/4609/351/861/2150/2194/2629/169200/1435/7124",17
"HP_ABNORMALITY_OF_ALKALINE_PHOSPHATASE_LEVEL","HP_ABNORMALITY_OF_ALKALINE_PHOSPHATASE_LEVEL","HP_ABNORMALITY_OF_ALKALINE_PHOSPHATASE_LEVEL","10/665","90/19413",0.00100975930561645,0.0212256584293427,0.0169710423645712,"94005/1186/1594/3178/1758/861/8878/4982/613/5167",10
"GOBP_DEVELOPMENTAL_PIGMENTATION","GOBP_DEVELOPMENTAL_PIGMENTATION","GOBP_DEVELOPMENTAL_PIGMENTATION","7/665","47/19413",0.00102359267694068,0.0214066652182645,0.0171157669154394,"4254/55686/967/10018/596/5167/6648",7
"HP_NONIMMUNE_HYDROPS_FETALIS","HP_NONIMMUNE_HYDROPS_FETALIS","HP_NONIMMUNE_HYDROPS_FETALIS","7/665","47/19413",0.00102359267694068,0.0214066652182645,0.0171157669154394,"5476/9780/6125/6229/6201/2629/6165",7
"GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH","GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH","GOBP_REGULATION_OF_DEVELOPMENTAL_GROWTH","23/665","329/19413",0.00102798887013492,0.0214356466711208,0.0171389391277807,"10269/5641/7046/6387/2335/7852/1026/652/28988/5292/351/1382/10018/861/4886/983/596/627/1946/1435/375790/64218/2664",23
"GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS","4/665","14/19413",0.0010380521747298,0.0214356466711208,0.0171389391277807,"4522/8942/25902/2746",4
