"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP11-394O2.3",1.81844383170568,-0.584797196005777,1.46503286061131,-0.399170019819051,0.689767932031427,0.74753284827864
"RPL18AP16",57.0377810080653,0.108191748569916,0.271080594157706,0.399112850206361,0.68981005420184,0.74754394865417
"CEACAM1",17.2613892707204,-0.198615115773051,0.498345256011753,-0.398549225415657,0.690225380429955,0.747959468815658
"GYG1P1",3.48101450574411,-0.409492900480995,1.02890766457811,-0.397987996958794,0.690639033549491,0.748373137601757
"KDSR",3031.02406870194,-0.0165741570850765,0.0416570383348716,-0.397871710221946,0.690724754184039,0.748431438513078
"MCM8-AS1",1.34929886271462,-0.67625819932947,1.70105214220016,-0.397552892443843,0.690959790683168,0.748651517037687
"RPSAP53",2.87175089022635,-0.465371706253939,1.17095816887704,-0.39742812221912,0.691051780983344,0.748716592537007
"CTD-2373J6.2",7.44645695608475,-0.291822935104878,0.734955893377243,-0.397061834233214,0.691321863283251,0.748888065261967
"FTH1P4",3.59396214473881,-0.414537374849867,1.04437792555329,-0.396922765894592,0.691424415557433,0.748888065261967
"HIST1H2BPS3",1.3445939011909,-0.67062824065445,1.68959564091371,-0.396916412670066,0.691429100710329,0.748888065261967
"LDHC",1.29181417540626,-0.707439070157963,1.78201291695853,-0.396988744259718,0.691375760848372,0.748888065261967
"OR7E31P",1.83731142372239,-0.586499794954201,1.47766331278476,-0.396910304180795,0.691433605395607,0.748888065261967
"RP11-259O18.5",1.29181417540626,-0.707439070157963,1.78201291695853,-0.396988744259718,0.691375760848372,0.748888065261967
"SUDS3P1",33.7733113711624,-0.141665601701428,0.35674267647825,-0.397108647330745,0.691287343474409,0.748888065261967
"RP11-333I13.1",7.42563834822963,0.286686281824916,0.722572596660389,0.396757755760366,0.691546105267118,0.74897531857229
"AC097721.2",22.8425283003171,0.164294460534581,0.414419303855477,0.396444999077254,0.691776775202048,0.749155941519088
"ZNF184",2337.41720370566,0.0192966673768541,0.0486705461711105,0.396475258547809,0.691754456442902,0.749155941519088
"ZP1",7.58136655594256,0.27660796331366,0.697844057130991,0.396375036065885,0.691828379496227,0.749177226877576
"FAM21FP",19.7554917667076,0.169226394158303,0.427505625992776,0.395846004986055,0.692218635930748,0.749565217914574
"HSP90AA5P",4.59363656607493,-0.36515641394568,0.923204904643189,-0.395531276002925,0.692450844457748,0.749782039697531
"RP1-159A19.3",17.6713093816898,-0.1809854832857,0.458408482227063,-0.394812684107473,0.692981133265628,0.750278100577788
"RP11-261B23.2",1.60140440996051,0.591721718410183,1.49886296955999,0.394780397159248,0.693004963129102,0.750278100577788
"RP11-447H19.4",1.60140440996051,0.591721718410183,1.49886296955999,0.394780397159248,0.693004963129102,0.750278100577788
"ACTG1P16",3.14379662867959,0.418745383241737,1.061064551996,0.394646473161339,0.693103810975027,0.750350473848265
"SZT2-AS1",14.492426221443,0.204751740452556,0.518926976553953,0.39456753975724,0.693162073309068,0.750378904806996
"CTB-40H15.4",3.72309565239691,0.396571916375538,1.00558761067155,0.394368339632486,0.693309114997252,0.750477498663005
"RP11-1017G21.6",8.44889945644143,0.279940595790956,0.709865125242367,0.394357443176797,0.693317158665047,0.750477498663005
"KRT18P5",6.15492111494208,0.308200065505922,0.781856258012759,0.394190188218578,0.6934406291414,0.750576500772558
"RP11-159H3.1",75.2943666046419,0.100371517658515,0.254718280279455,0.394049133609083,0.693544764399195,0.75065456636957
"RP11-700P18.1",35.2520349352469,-0.14876423879087,0.377735182630701,-0.39383209621835,0.693705006161287,0.750793348540387
"HMGN2P40",6.03945799815006,0.306682768221548,0.781163547689715,0.392597387741095,0.694616869241441,0.75174555623033
"SUMO2P1",44.5064039492948,-0.124086332361605,0.316260139097277,-0.392355270303092,0.694795730909032,0.751904425608543
"GNAO1",9.47733126340295,-0.242222860078351,0.617520512645489,-0.392250710896479,0.694872978306306,0.75195331894894
"RP11-665C16.9",26.4831266295314,-0.147950074318197,0.377326108924727,-0.392101343688656,0.69498333473458,0.752038034895762
"SCFD1",2827.98298069493,0.0178757011983539,0.0456046947903566,0.391970635491104,0.695079910697308,0.752107831938589
"AC005517.3",1.83785291181952,-0.564362966012084,1.44009060408886,-0.39189406861602,0.69513648572641,0.752134341721972
"RP11-363H12.1",2.34512123392693,-0.503400423807348,1.28659360527337,-0.391266070143718,0.695600575908781,0.752601758154617
"TAF1L",17.3172886429118,0.183189503848735,0.468414949567607,0.391083811517623,0.695735286193044,0.752712776872783
"SPRTN",1886.15337377955,0.0204199852645437,0.0522550198363214,0.390775571964289,0.695963132858616,0.752924544516803
"RP11-867G23.13",2.58946455799973,0.455493955886523,1.16603634351221,0.390634441559972,0.696067463777695,0.753002673838492
"CTA-276O3.4",24.6666091096715,0.155248983794714,0.397902795696051,0.39016811511248,0.696412237381434,0.753340893774842
"RP1-315G1.3",47.4481590224787,0.107763817341805,0.27641000902339,0.389869446922546,0.696633087559418,0.753510275851322
"RP11-555K12.2",5.53874869304646,-0.338195569946517,0.867381627050982,-0.389904004649431,0.696607532534007,0.753510275851322
"IL11RA",1257.48290029971,0.0243713525702855,0.0625303312678959,0.389752494127568,0.696719575305678,0.753569064637585
"GCLM",1540.22025443481,-0.0208336887247004,0.0534724803641081,-0.389615154988853,0.696821143987426,0.753569707806817
"HMGB1P19",3.07036674229828,0.42216772924778,1.08346508959474,0.389645899348441,0.696798406631148,0.753569707806817
"RP11-609L3.1",5.11070827628705,-0.350142337370152,0.898706218640399,-0.389607115326143,0.696827089860392,0.753569707806817
"TIPARP-AS1",30.387935445344,-0.143001454143715,0.36706770011046,-0.389577873783725,0.696848716110837,0.753569707806817
"LINC01234",11.5788764644216,-0.220596128942621,0.566697487027592,-0.389266114624363,0.697079300028408,0.753784298195349
"CTD-2192J16.20",50.7574203674994,0.104234487823882,0.267926373663745,0.389041535547746,0.69724542098469,0.753929165206585
"CTD-2293H3.1",2.38844329074229,-0.491388990024209,1.2638352796053,-0.38880778053424,0.697418344790165,0.754081374417143
"RP11-61L19.1",6.09631555897385,-0.312685896457635,0.804345820617929,-0.388745597282296,0.697464348437924,0.754096343900815
"RP11-373E16.1",5.97706249910758,0.323221756372609,0.831647635153608,0.388652288192834,0.697533381305854,0.754136209979297
"HAUS4",1539.59593721526,-0.0224140097201588,0.0577481775740186,-0.388133628830618,0.697917146704771,0.754516328864923
"LINC01413",2.06750474808905,-0.563339134065467,1.45297655221505,-0.387713850720208,0.698227804661798,0.754817380089184
"RP3-324O17.8",4.49631844112346,0.346303033218543,0.89416706333239,0.387291198054128,0.698540641027073,0.755120758410651
"AC139887.4",5.47962588171712,0.310878471726789,0.802845948620064,0.387220577323867,0.698592917625236,0.755142457262443
"GAPDHP72",47.8049054742002,-0.111061554030639,0.287014682490866,-0.386954259854542,0.698790070491925,0.75532075057459
"B3GNT7",2.97638166361656,-0.486408002280323,1.25772722423919,-0.386735687123696,0.698951893460695,0.755460841196582
"RPS7P15",2.91036798551799,-0.451262886893426,1.16777509327101,-0.386429621160536,0.699178516091416,0.755670954269341
"AP000354.2",7.07014111601429,-0.289328760674778,0.748953799312978,-0.386310558728966,0.699266681590023,0.755731410637621
"CCT4",23143.7377518803,-0.0111462870529924,0.0289143859767149,-0.385492780720595,0.699872354138303,0.756316274122727
"PCDHA10",1.28710921388254,-0.700522966104747,1.81707377415817,-0.385522578151397,0.699850281853571,0.756316274122727
"NKX6-3",2.61877730333631,0.456069247649248,1.18393008397506,0.385216368620342,0.700077116979967,0.756502687376187
"AC007228.9",23.1265691961743,-0.157029516142702,0.408154167668656,-0.384730889897909,0.700436806693182,0.756828225549898
"CTD-2135J3.3",2.48787536043349,-0.506675366523638,1.31698871768632,-0.384722632562686,0.700442925109126,0.756828225549898
"ISCA1P1",2.92453061601099,-0.448516536557461,1.16681987169685,-0.384392267767267,0.700687730583204,0.757057853497007
"BMS1P15",8.11929453868292,-0.270139189910562,0.702959806298734,-0.38428824449141,0.700764819892532,0.757106259752119
"PELI1",1148.89141181012,0.0241230921691381,0.0628324766995418,0.383927125529242,0.701032460944655,0.757301661999366
"RP11-638I2.2",12.5253898022603,0.210080652361546,0.547125552238338,0.383971561010243,0.700999525864028,0.757301661999366
"RP11-87F15.2",16.3072311231196,-0.188917891191637,0.492084535722385,-0.383913489405441,0.701042567999499,0.757301661999366
"RP3-402G11.28",26.0924185316065,-0.157217375111366,0.409559012235435,-0.383869895215465,0.701074880239815,0.75730167987578
