"","Nalm6_0hr_Pred_Rep1","Nalm6_0hr_Pred_Rep2","Nalm6_0hr_Pred_Rep3","A687_24hr_Pred_Rep1","A687_24hr_Pred_Rep2","A687_24hr_Pred_Rep3"
"CTD-2382E5.6",3.56403383858903,8.82855501848996,3.39465522373509,11.7255940360939,1.40599078764432,3.45183614186988
"CTD-2383I20.1",3.56403383858903,2.40778773231545,5.65775870622515,0,0,0
"CTD-2383M3.1",13.6621297145913,17.6571100369799,7.92086218871521,16.1226917996291,56.2396315057727,27.614689134959
"CTD-2384B11.2",0,0,0,7.32849627255868,15.4658986640875,17.2591807093494
"CTD-2396E7.11",2.37602255905935,1.60519182154363,1.13155174124503,2.93139850902347,0,0
"CTD-2410N18.3",11.8801127952968,10.4337468400336,10.7497415418278,5.86279701804695,8.43594472586591,5.17775421280481
"CTD-2410N18.4",16.0381522736506,20.0648977692954,17.539051989298,17.5883910541408,16.8718894517318,17.2591807093494
"CTD-2501B8.5",1.78201691929452,1.60519182154363,1.13155174124503,2.93139850902347,2.81198157528864,1.72591807093494
"CTD-2501E16.2",5.34605075788355,9.63115092926178,5.09198283560264,7.32849627255868,4.21797236293296,5.17775421280481
"CTD-2506P8.6",46.9264455414223,60.1946933078861,39.0385350729536,43.9709776353521,44.9917052046182,56.9552963408529
"CTD-2514C3.1",20.7901973917694,29.6960486985572,16.4075002480529,45.4366768898638,44.9917052046182,44.8738698443084
"CTD-2515H24.1",2.37602255905935,3.21038364308726,1.13155174124503,4.39709776353521,2.81198157528864,5.17775421280481
"CTD-2515O10.5",10.6921015157671,10.4337468400336,10.1839656712053,4.39709776353521,5.62396315057727,10.3555084256096
"CTD-2516F10.2",113.455077195084,130.020537545034,117.115605218861,382.547505427563,396.489402115698,402.13891052784
"CTD-2517M22.14",136.027291506148,109.955639775739,121.641812183841,1626.92617250803,1456.60645599951,1903.68763224124
"CTD-2517M22.17",49.8964737402464,35.3142200739599,53.1829318385164,101.13324856131,87.1714288339478,103.555084256096
"CTD-2521M24.13",6.53406203741322,11.2363427508054,7.92086218871521,2.93139850902347,5.62396315057727,3.45183614186988
"CTD-2521M24.4",2.97002819882419,2.40778773231545,1.69732761186755,4.39709776353521,4.21797236293296,3.45183614186988
"CTD-2521M24.8",2.37602255905935,0.802595910771815,2.82887935311258,4.39709776353521,1.40599078764432,1.72591807093494
"CTD-2525I3.5",2.37602255905935,2.40778773231545,0.565775870622515,4.39709776353521,12.6539170887989,24.1628529930891
"CTD-2526A2.2",4.15803947835387,12.841534572349,5.65775870622515,10.2598947815822,0,1.72591807093494
"CTD-2527I21.15",1.18801127952968,2.40778773231545,2.26310348249006,0,2.81198157528864,5.17775421280481
"CTD-2527I21.5",17.2261635531803,20.0648977692954,19.802155471788,77.682060489122,66.081567019283,43.1479517733734
"CTD-2527I21.9",2.37602255905935,4.81557546463089,2.82887935311258,13.1912932906056,9.84193551351023,5.17775421280481
"CTD-2528L19.3",6.53406203741322,13.6441304831209,5.09198283560264,10.2598947815822,16.8718894517318,3.45183614186988
"CTD-2528L19.6",90.8828628840203,111.560831597282,86.5637082052448,111.393143342892,146.223041915009,144.977117958535
"CTD-2529O21.1",76.6267275296642,78.6543992556379,75.813966663417,0,0,1.72591807093494
"CTD-2529P6.4",2.37602255905935,1.60519182154363,5.65775870622515,1.46569925451174,2.81198157528864,0
"CTD-2530H12.4",1.78201691929452,3.21038364308726,1.69732761186755,0,2.81198157528864,1.72591807093494
"CTD-2532N20.1",3.56403383858903,4.81557546463089,5.65775870622515,5.86279701804695,9.84193551351023,5.17775421280481
"CTD-2537I9.13",142.561353543561,147.677647582014,147.101726361854,63.0250679440047,61.86359465635,89.7477396886168
"CTD-2537I9.18",17.2261635531803,16.8545141262081,15.2759485068079,7.32849627255868,1.40599078764432,6.90367228373975
"CTD-2538A21.1",0.594005639764839,1.60519182154363,2.26310348249006,4.39709776353521,4.21797236293296,0
"CTD-2538C1.2",25.5422425098881,33.7090282524162,30.5518970136158,8.79419552707042,5.62396315057727,6.90367228373975
"CTD-2538G9.5",18.41417483271,8.02595910771815,11.3155174124503,10.2598947815822,18.2778802393761,5.17775421280481
"CTD-2540F13.2",2.97002819882419,2.40778773231545,2.82887935311258,2.93139850902347,4.21797236293296,3.45183614186988
"CTD-2541M15.3",11.2861071555319,12.0389386615772,10.1839656712053,24.9168873266995,4.21797236293296,20.7110168512193
"CTD-2542C24.14",0,0.802595910771815,0,5.86279701804695,4.21797236293296,3.45183614186988
"CTD-2542L18.1",1.78201691929452,0,2.82887935311258,1.46569925451174,0,3.45183614186988
"CTD-2544N14.3",0.594005639764839,0.802595910771815,2.26310348249006,0,4.21797236293296,1.72591807093494
"CTD-2545G14.4",8.31607895670774,13.6441304831209,11.8812932830728,8.79419552707042,16.8718894517318,20.7110168512193
"CTD-2545G14.6",2.97002819882419,2.40778773231545,0.565775870622515,4.39709776353521,1.40599078764432,3.45183614186988
"CTD-2547E10.3",1.18801127952968,1.60519182154363,4.52620696498012,0,5.62396315057727,0
"CTD-2547G23.4",513.220872756821,504.832827875472,480.909490029138,492.474949515943,493.502766463156,536.760520060766
"CTD-2547L16.1",19.0081804724748,19.2623018585236,19.2363796011655,54.2308724169342,36.5557604787523,53.5034601989831
"CTD-2547L24.3",13.6621297145913,15.2493223046645,15.2759485068079,7.32849627255868,14.0599078764432,34.5183614186988
"CTD-2547L24.4",2.97002819882419,5.6181713754027,4.52620696498012,7.32849627255868,4.21797236293296,1.72591807093494
"CTD-2550O8.5",0,1.60519182154363,1.69732761186755,5.86279701804695,0,3.45183614186988
"CTD-2553L13.10",26.1362481496529,32.1038364308726,23.1968106955231,33.7110828537699,39.3677420540409,43.1479517733734
"CTD-2553L13.9",193.051832923573,178.176292191343,174.258968151735,152.432722469221,158.876959003808,165.688134809754
"CTD-2554C21.1",28.5122707087123,36.9194118955035,49.7882766147813,57.1622709259577,64.6755762316387,41.4220337024385
"CTD-2555A7.1",7.12806767717806,11.2363427508054,9.61818980058276,17.5883910541408,8.43594472586591,25.8887710640241
"CTD-2555A7.3",26.7302537894177,26.4856650554699,23.1968106955231,41.0395791263286,22.4958526023091,18.9850987802843
"CTD-2555K7.2",8.31607895670774,4.01297955385907,11.8812932830728,29.3139850902347,25.3078341775977,41.4220337024385
"CTD-2555O16.2",34.4523271063606,30.498644609329,28.8545694017483,39.5738798718169,40.7737328416852,63.8589686245927
"CTD-2555O16.4",38.6103665847145,49.7609464678525,33.9465522373509,36.6424813627934,74.5175117451489,56.9552963408529
"CTD-2561B21.11",2.97002819882419,2.40778773231545,0,5.86279701804695,11.2479263011545,6.90367228373975
"CTD-2561B21.4",17.2261635531803,19.2623018585236,19.2363796011655,0,1.40599078764432,3.45183614186988
"CTD-2561B21.8",118.207122313203,124.402366169631,121.076036313218,109.92744408838,91.3894011968807,110.458756539836
"CTD-2561J22.1",2.37602255905935,4.01297955385907,1.13155174124503,2.93139850902347,2.81198157528864,1.72591807093494
"CTD-2561J22.2",409.863891437739,453.466689586075,505.803628336529,1146.17681702818,1130.41659326603,1001.03248114226
"CTD-2561J22.5",0.594005639764839,0,0.565775870622515,458.763866662174,465.382950710269,471.175633365238
"CTD-2562G15.3",16.0381522736506,14.4467263938927,16.9732761186755,21.985488817676,25.3078341775977,29.3406072058939
"CTD-2562J17.6",1545.00866902835,1431.83110481692,1492.5167467022,869.15965792546,942.013827721694,980.321464291045
"CTD-2568A17.1",32.0763045473013,36.9194118955035,32.2492246254834,13.1912932906056,14.0599078764432,37.9701975605686
"CTD-2568A17.8",11.8801127952968,12.0389386615772,8.48663805933773,7.32849627255868,8.43594472586591,0
"CTD-2574D22.2",57.0245414174245,52.9713301109398,64.4984492509667,70.3535642165634,75.9235025327932,69.0367228373975
"CTD-2574D22.3",457.384342618926,443.835538656814,406.227075106966,250.634572521507,258.702304926555,327.924433477638
"CTD-2574D22.4",290.468757845006,327.4591315949,284.019487052503,200.800797868108,216.522581297225,234.724857647152
"CTD-2575K13.6",23.7602255905935,20.0648977692954,24.3283624367682,61.5593686894929,60.4576038687057,53.5034601989831
"CTD-2576D5.1",11.2861071555319,11.2363427508054,11.3155174124503,4.39709776353521,2.81198157528864,0
"CTD-2576D5.2",4.75204511811871,0.802595910771815,1.13155174124503,0,0,0
"CTD-2576D5.3",3.56403383858903,8.82855501848996,3.96043109435761,1.46569925451174,0,0
"CTD-2576D5.4",4.15803947835387,0,3.39465522373509,1.46569925451174,0,0
"CTD-2576F9.1",14.850140994121,16.0519182154363,9.05241392996024,19.0540903086526,23.9018433899534,8.62959035467469
